date,time,queue_length,queue_time,people_processed,lane_count
22/12/2023 00:00,20:35:00,2,27,66,9
22/12/2023 00:00,20:40:00,5,33,69,8
22/12/2023 00:00,20:45:00,3,41,50,9
22/12/2023 00:00,20:50:00,3,23,53,9
22/12/2023 00:00,20:55:00,1,12,35,7
22/12/2023 00:00,21:00:00,1,24,23,5
22/12/2023 00:00,21:05:00,1,15,43,5
22/12/2023 00:00,21:10:00,1,17,12,5
22/12/2023 00:00,21:15:00,4,49,0,3
22/12/2023 00:00,21:20:00,5,117,7,4
22/12/2023 00:00,21:25:00,0,15,7,2
22/12/2023 00:00,21:30:00,0,0,6,3
22/12/2023 00:00,21:35:00,1,19,3,3
22/12/2023 00:00,21:40:00,0,0,1,2
22/12/2023 00:00,21:45:00,1,0,2,2
22/12/2023 00:00,21:50:00,1,0,6,3
22/12/2023 00:00,21:55:00,0,0,0,3
22/12/2023 00:00,22:00:00,0,0,1,1
22/12/2023 00:00,22:05:00,0,0,1,1
22/12/2023 00:00,22:10:00,0,0,0,1
22/12/2023 00:00,22:15:00,0,0,1,1
22/12/2023 00:00,22:20:00,0,0,1,1
22/12/2023 00:00,22:25:00,0,0,3,1
22/12/2023 00:00,22:30:00,0,0,0,1
22/12/2023 00:00,22:35:00,0,0,NULL,NULL
22/12/2023 00:00,22:40:00,0,0,2,1
22/12/2023 00:00,22:45:00,0,0,2,1
22/12/2023 00:00,22:50:00,0,0,2,1
22/12/2023 00:00,22:55:00,0,0,NULL,NULL
23/12/2023 00:00,4:00:00,0,2,25,3
23/12/2023 00:00,4:05:00,22,29,131,7
23/12/2023 00:00,4:10:00,50,67,128,7
23/12/2023 00:00,4:15:00,81,185,127,7
23/12/2023 00:00,4:20:00,83,281,133,7
23/12/2023 00:00,4:25:00,45,171,135,7
23/12/2023 00:00,4:30:00,13,61,136,7
23/12/2023 00:00,4:35:00,15,61,126,7
23/12/2023 00:00,4:40:00,6,63,73,7
23/12/2023 00:00,4:45:00,4,23,81,7
23/12/2023 00:00,4:50:00,4,25,71,7
23/12/2023 00:00,4:55:00,3,23,76,7
23/12/2023 00:00,5:00:00,6,43,85,7
23/12/2023 00:00,5:05:00,9,49,98,7
23/12/2023 00:00,5:10:00,9,47,83,7
23/12/2023 00:00,5:15:00,6,35,78,7
23/12/2023 00:00,5:20:00,5,19,57,7
23/12/2023 00:00,5:25:00,3,10,84,7
23/12/2023 00:00,5:30:00,9,47,96,8
23/12/2023 00:00,5:35:00,9,49,102,8
23/12/2023 00:00,5:40:00,6,31,131,8
23/12/2023 00:00,5:45:00,3,35,112,8
23/12/2023 00:00,5:50:00,15,55,125,8
23/12/2023 00:00,5:55:00,18,51,101,8
23/12/2023 00:00,6:00:00,22,61,121,8
23/12/2023 00:00,6:05:00,14,61,127,7
23/12/2023 00:00,6:10:00,20,51,140,8
23/12/2023 00:00,6:15:00,29,53,129,9
23/12/2023 00:00,6:20:00,13,47,144,10
23/12/2023 00:00,6:25:00,19,75,152,12
23/12/2023 00:00,6:30:00,28,65,176,14
23/12/2023 00:00,6:35:00,29,55,213,15
23/12/2023 00:00,6:40:00,29,53,216,15
23/12/2023 00:00,6:45:00,25,43,171,15
23/12/2023 00:00,6:50:00,16,55,202,15
23/12/2023 00:00,6:55:00,28,57,215,15
23/12/2023 00:00,7:00:00,38,65,251,16
23/12/2023 00:00,7:05:00,16,69,187,16
23/12/2023 00:00,7:10:00,51,81,227,16
23/12/2023 00:00,7:15:00,26,61,208,16
23/12/2023 00:00,7:20:00,32,45,215,17
23/12/2023 00:00,7:25:00,49,105,227,17
23/12/2023 00:00,7:30:00,33,87,248,17
23/12/2023 00:00,7:35:00,50,131,193,17
23/12/2023 00:00,7:40:00,41,61,217,17
23/12/2023 00:00,7:45:00,30,73,247,17
23/12/2023 00:00,7:50:00,26,117,257,17
23/12/2023 00:00,7:55:00,18,85,243,17
23/12/2023 00:00,8:00:00,22,95,263,17
23/12/2023 00:00,8:05:00,43,85,253,17
23/12/2023 00:00,8:10:00,40,77,246,17
23/12/2023 00:00,8:15:00,40,59,218,17
23/12/2023 00:00,8:20:00,34,67,233,17
23/12/2023 00:00,8:25:00,52,65,259,17
23/12/2023 00:00,8:30:00,40,85,277,17
23/12/2023 00:00,8:35:00,35,73,280,17
23/12/2023 00:00,8:40:00,64,91,314,17
23/12/2023 00:00,8:45:00,63,103,310,17
23/12/2023 00:00,8:50:00,37,75,299,17
23/12/2023 00:00,8:55:00,59,103,309,17
23/12/2023 00:00,9:00:00,52,83,311,17
23/12/2023 00:00,9:05:00,42,75,315,17
23/12/2023 00:00,9:10:00,59,79,310,17
23/12/2023 00:00,9:15:00,40,81,292,17
23/12/2023 00:00,9:20:00,51,65,310,17
23/12/2023 00:00,9:25:00,72,65,324,17
23/12/2023 00:00,9:30:00,80,97,314,17
23/12/2023 00:00,9:35:00,85,101,337,17
23/12/2023 00:00,9:40:00,96,125,344,17
23/12/2023 00:00,9:45:00,79,127,323,17
23/12/2023 00:00,9:50:00,88,107,325,17
23/12/2023 00:00,9:55:00,103,151,313,17
23/12/2023 00:00,10:00:00,142,185,319,17
23/12/2023 00:00,10:05:00,158,235,317,17
23/12/2023 00:00,10:10:00,213,285,287,17
23/12/2023 00:00,10:15:00,214,315,330,17
23/12/2023 00:00,10:20:00,264,351,319,17
23/12/2023 00:00,10:25:00,285,407,295,17
23/12/2023 00:00,10:30:00,332,476,307,17
23/12/2023 00:00,10:35:00,312,506,316,17
23/12/2023 00:00,10:40:00,250,464,367,17
23/12/2023 00:00,10:45:00,148,335,367,17
23/12/2023 00:00,10:50:00,112,155,336,17
23/12/2023 00:00,10:55:00,71,129,284,17
23/12/2023 00:00,11:00:00,36,65,248,17
23/12/2023 00:00,11:05:00,20,53,232,15
23/12/2023 00:00,11:10:00,19,57,199,15
23/12/2023 00:00,11:15:00,33,47,188,14
23/12/2023 00:00,11:20:00,23,55,191,13
23/12/2023 00:00,11:25:00,22,71,138,12
23/12/2023 00:00,11:30:00,17,39,165,12
23/12/2023 00:00,11:35:00,19,85,132,12
23/12/2023 00:00,11:40:00,22,49,146,12
23/12/2023 00:00,11:45:00,19,81,131,12
23/12/2023 00:00,11:50:00,37,67,137,12
23/12/2023 00:00,11:55:00,27,79,143,12
23/12/2023 00:00,12:00:00,18,73,161,12
23/12/2023 00:00,12:05:00,24,53,147,13
23/12/2023 00:00,12:10:00,29,99,130,14
23/12/2023 00:00,12:15:00,17,55,151,13
23/12/2023 00:00,12:20:00,15,63,144,13
23/12/2023 00:00,12:25:00,23,57,139,13
23/12/2023 00:00,12:30:00,32,71,170,13
23/12/2023 00:00,12:35:00,28,67,172,13
23/12/2023 00:00,12:40:00,23,87,130,13
23/12/2023 00:00,12:45:00,22,51,202,13
23/12/2023 00:00,12:50:00,30,55,152,13
23/12/2023 00:00,12:55:00,20,57,175,11
23/12/2023 00:00,13:00:00,20,51,187,12
23/12/2023 00:00,13:05:00,20,45,186,12
23/12/2023 00:00,13:10:00,27,71,193,12
23/12/2023 00:00,13:15:00,20,45,187,12
23/12/2023 00:00,13:20:00,18,37,180,12
23/12/2023 00:00,13:25:00,31,47,222,12
23/12/2023 00:00,13:30:00,22,41,168,12
23/12/2023 00:00,13:35:00,10,45,144,12
23/12/2023 00:00,13:40:00,9,23,140,13
23/12/2023 00:00,13:45:00,28,25,170,13
23/12/2023 00:00,13:50:00,7,33,147,12
23/12/2023 00:00,13:55:00,18,29,172,12
23/12/2023 00:00,14:00:00,9,41,154,12
23/12/2023 00:00,14:05:00,11,45,157,12
23/12/2023 00:00,14:10:00,5,45,119,12
23/12/2023 00:00,14:15:00,4,75,95,12
23/12/2023 00:00,14:20:00,7,39,96,12
23/12/2023 00:00,14:25:00,14,59,123,12
23/12/2023 00:00,14:30:00,15,51,84,13
23/12/2023 00:00,14:35:00,9,23,89,13
23/12/2023 00:00,14:40:00,11,81,104,13
23/12/2023 00:00,14:45:00,11,57,99,13
23/12/2023 00:00,14:50:00,5,57,79,13
23/12/2023 00:00,14:55:00,22,59,115,11
23/12/2023 00:00,15:00:00,4,27,99,9
23/12/2023 00:00,15:05:00,9,27,93,8
23/12/2023 00:00,15:10:00,9,35,103,7
23/12/2023 00:00,15:15:00,11,29,76,6
23/12/2023 00:00,15:20:00,5,25,75,6
23/12/2023 00:00,15:25:00,7,27,91,6
23/12/2023 00:00,15:30:00,8,21,92,7
23/12/2023 00:00,15:35:00,2,11,101,9
23/12/2023 00:00,15:40:00,25,67,126,9
23/12/2023 00:00,15:45:00,12,49,92,9
23/12/2023 00:00,15:50:00,8,67,63,9
23/12/2023 00:00,15:55:00,9,43,78,9
23/12/2023 00:00,16:00:00,13,45,84,9
23/12/2023 00:00,16:05:00,4,21,66,9
23/12/2023 00:00,16:10:00,19,61,115,9
23/12/2023 00:00,16:15:00,2,51,85,9
23/12/2023 00:00,16:20:00,14,39,97,9
23/12/2023 00:00,16:25:00,23,57,87,9
23/12/2023 00:00,16:30:00,15,81,97,9
23/12/2023 00:00,16:35:00,11,61,100,9
23/12/2023 00:00,16:40:00,7,49,59,9
23/12/2023 00:00,16:45:00,9,85,67,9
23/12/2023 00:00,16:50:00,22,59,85,9
23/12/2023 00:00,16:55:00,19,67,66,9
23/12/2023 00:00,17:00:00,7,71,70,8
23/12/2023 00:00,17:05:00,8,63,46,5
23/12/2023 00:00,17:10:00,6,69,60,5
23/12/2023 00:00,17:15:00,4,53,42,5
23/12/2023 00:00,17:20:00,5,41,68,5
23/12/2023 00:00,17:25:00,12,61,84,5
23/12/2023 00:00,17:30:00,16,41,117,7
23/12/2023 00:00,17:35:00,4,37,104,7
23/12/2023 00:00,17:40:00,11,43,105,7
23/12/2023 00:00,17:45:00,13,55,87,8
23/12/2023 00:00,17:50:00,5,51,77,8
23/12/2023 00:00,17:55:00,9,45,86,8
23/12/2023 00:00,18:00:00,8,75,103,8
23/12/2023 00:00,18:05:00,10,41,109,8
23/12/2023 00:00,18:10:00,18,63,149,8
23/12/2023 00:00,18:15:00,27,63,160,8
23/12/2023 00:00,18:20:00,10,49,140,8
23/12/2023 00:00,18:25:00,18,53,139,8
23/12/2023 00:00,18:30:00,14,61,154,8
23/12/2023 00:00,18:35:00,22,49,148,8
23/12/2023 00:00,18:40:00,39,95,163,9
23/12/2023 00:00,18:45:00,46,85,154,8
23/12/2023 00:00,18:50:00,43,97,166,9
23/12/2023 00:00,18:55:00,115,147,190,11
23/12/2023 00:00,19:00:00,99,139,194,11
23/12/2023 00:00,19:05:00,103,127,202,11
23/12/2023 00:00,19:10:00,118,205,207,11
23/12/2023 00:00,19:15:00,153,233,213,11
23/12/2023 00:00,19:20:00,106,191,211,11
23/12/2023 00:00,19:25:00,76,139,202,12
23/12/2023 00:00,19:30:00,26,49,210,12
23/12/2023 00:00,19:35:00,26,61,218,12
23/12/2023 00:00,19:40:00,28,67,213,12
23/12/2023 00:00,19:45:00,28,62,195,12
23/12/2023 00:00,19:50:00,35,75,220,12
23/12/2023 00:00,19:55:00,47,63,183,12
23/12/2023 00:00,20:00:00,81,133,181,12
23/12/2023 00:00,20:05:00,110,185,199,12
23/12/2023 00:00,20:10:00,98,171,194,12
23/12/2023 00:00,20:15:00,125,229,231,12
23/12/2023 00:00,20:20:00,77,191,201,12
23/12/2023 00:00,20:25:00,30,122,180,12
23/12/2023 00:00,20:30:00,18,73,163,11
23/12/2023 00:00,20:35:00,8,73,141,10
23/12/2023 00:00,20:40:00,9,49,106,11
23/12/2023 00:00,20:45:00,18,49,126,11
23/12/2023 00:00,20:50:00,6,43,66,11
23/12/2023 00:00,20:55:00,6,51,48,10
23/12/2023 00:00,21:00:00,5,11,37,7
23/12/2023 00:00,21:05:00,6,43,43,5
23/12/2023 00:00,21:10:00,7,55,47,5
23/12/2023 00:00,21:15:00,2,15,25,4
23/12/2023 00:00,21:20:00,4,96,8,4
23/12/2023 00:00,21:25:00,2,13,6,3
23/12/2023 00:00,21:30:00,1,1,0,2
23/12/2023 00:00,21:35:00,2,67,11,2
23/12/2023 00:00,21:40:00,1,101,0,2
23/12/2023 00:00,21:45:00,4,81,2,2
23/12/2023 00:00,21:50:00,3,109,1,2
23/12/2023 00:00,21:55:00,1,65,1,1
23/12/2023 00:00,22:00:00,0,0,1,1
23/12/2023 00:00,22:05:00,0,0,1,1
23/12/2023 00:00,22:10:00,0,0,2,1
23/12/2023 00:00,22:15:00,0,0,0,1
23/12/2023 00:00,22:20:00,0,0,NULL,NULL
23/12/2023 00:00,22:25:00,0,0,NULL,NULL
23/12/2023 00:00,22:30:00,0,0,NULL,NULL
23/12/2023 00:00,22:35:00,0,0,NULL,NULL
23/12/2023 00:00,22:40:00,0,0,NULL,NULL
23/12/2023 00:00,22:45:00,0,0,NULL,NULL
23/12/2023 00:00,22:50:00,0,0,2,1
23/12/2023 00:00,22:55:00,0,0,0,1
24/12/2023 00:00,4:00:00,1,15,37,2
24/12/2023 00:00,4:05:00,51,129,149,7
24/12/2023 00:00,4:10:00,60,95,122,7
24/12/2023 00:00,4:15:00,66,169,134,7
24/12/2023 00:00,4:20:00,28,109,100,7
24/12/2023 00:00,4:25:00,40,115,108,7
24/12/2023 00:00,4:30:00,15,69,121,7
24/12/2023 00:00,4:35:00,11,33,121,7
24/12/2023 00:00,4:40:00,3,33,105,7
24/12/2023 00:00,4:45:00,1,19,72,7
24/12/2023 00:00,4:50:00,2,23,76,7
24/12/2023 00:00,4:55:00,3,23,81,7
24/12/2023 00:00,5:00:00,7,47,68,8
24/12/2023 00:00,5:05:00,11,27,90,8
24/12/2023 00:00,5:10:00,2,13,93,8
24/12/2023 00:00,5:15:00,2,19,93,8
24/12/2023 00:00,5:20:00,6,21,74,8
24/12/2023 00:00,5:25:00,7,39,75,8
24/12/2023 00:00,5:30:00,7,43,87,8
24/12/2023 00:00,5:35:00,9,25,78,8
24/12/2023 00:00,5:40:00,11,49,105,8
24/12/2023 00:00,5:45:00,4,31,101,8
24/12/2023 00:00,5:50:00,2,55,111,8
24/12/2023 00:00,5:55:00,10,33,113,8
24/12/2023 00:00,6:00:00,6,45,104,8
24/12/2023 00:00,6:05:00,6,59,102,8
24/12/2023 00:00,6:10:00,17,49,114,8
24/12/2023 00:00,6:15:00,7,25,120,9
24/12/2023 00:00,6:20:00,17,25,132,10
24/12/2023 00:00,6:25:00,12,29,167,11
24/12/2023 00:00,6:30:00,19,35,155,13
24/12/2023 00:00,6:35:00,17,31,174,14
24/12/2023 00:00,6:40:00,16,55,156,15
24/12/2023 00:00,6:45:00,32,35,223,15
24/12/2023 00:00,6:50:00,27,59,190,15
24/12/2023 00:00,6:55:00,25,45,226,15
24/12/2023 00:00,7:00:00,36,63,178,15
24/12/2023 00:00,7:05:00,35,75,215,17
24/12/2023 00:00,7:10:00,38,122,190,17
24/12/2023 00:00,7:15:00,40,95,249,17
24/12/2023 00:00,7:20:00,45,63,228,17
24/12/2023 00:00,7:25:00,38,85,242,17
24/12/2023 00:00,7:30:00,46,109,252,17
24/12/2023 00:00,7:35:00,49,65,257,17
24/12/2023 00:00,7:40:00,38,99,228,17
24/12/2023 00:00,7:45:00,32,59,261,17
24/12/2023 00:00,7:50:00,33,89,268,17
24/12/2023 00:00,7:55:00,38,71,264,17
24/12/2023 00:00,8:00:00,37,67,261,17
24/12/2023 00:00,8:05:00,30,67,244,17
24/12/2023 00:00,8:10:00,63,117,284,17
24/12/2023 00:00,8:15:00,39,93,291,17
24/12/2023 00:00,8:20:00,23,107,257,17
24/12/2023 00:00,8:25:00,30,93,274,17
24/12/2023 00:00,8:30:00,46,109,261,17
24/12/2023 00:00,8:35:00,35,85,256,17
24/12/2023 00:00,8:40:00,45,67,255,17
24/12/2023 00:00,8:45:00,50,105,268,17
24/12/2023 00:00,8:50:00,57,89,304,17
24/12/2023 00:00,8:55:00,73,89,299,17
24/12/2023 00:00,9:00:00,42,103,292,17
24/12/2023 00:00,9:05:00,47,121,299,17
24/12/2023 00:00,9:10:00,44,79,277,17
24/12/2023 00:00,9:15:00,34,55,337,17
24/12/2023 00:00,9:20:00,64,105,294,17
24/12/2023 00:00,9:25:00,45,147,301,17
24/12/2023 00:00,9:30:00,53,105,298,17
24/12/2023 00:00,9:35:00,62,95,308,17
24/12/2023 00:00,9:40:00,49,99,305,17
24/12/2023 00:00,9:45:00,90,129,290,17
24/12/2023 00:00,9:50:00,104,159,268,17
24/12/2023 00:00,9:55:00,87,175,277,17
24/12/2023 00:00,10:00:00,100,209,318,17
24/12/2023 00:00,10:05:00,123,205,322,17
24/12/2023 00:00,10:10:00,91,109,312,17
24/12/2023 00:00,10:15:00,44,95,310,17
24/12/2023 00:00,10:20:00,63,103,297,17
24/12/2023 00:00,10:25:00,53,75,306,17
24/12/2023 00:00,10:30:00,53,125,272,17
24/12/2023 00:00,10:35:00,92,137,261,17
24/12/2023 00:00,10:40:00,89,201,285,17
24/12/2023 00:00,10:45:00,47,55,294,17
24/12/2023 00:00,10:50:00,29,49,242,17
24/12/2023 00:00,10:55:00,37,59,217,14
24/12/2023 00:00,11:00:00,36,59,207,14
24/12/2023 00:00,11:05:00,28,73,167,14
24/12/2023 00:00,11:10:00,33,55,174,14
24/12/2023 00:00,11:15:00,30,65,180,14
24/12/2023 00:00,11:20:00,22,47,132,13
24/12/2023 00:00,11:25:00,34,91,156,13
24/12/2023 00:00,11:30:00,42,79,136,13
24/12/2023 00:00,11:35:00,19,81,149,13
24/12/2023 00:00,11:40:00,6,63,106,13
24/12/2023 00:00,11:45:00,18,81,99,13
24/12/2023 00:00,11:50:00,15,35,87,13
24/12/2023 00:00,11:55:00,14,51,104,13
24/12/2023 00:00,12:00:00,14,53,99,13
24/12/2023 00:00,12:05:00,16,41,110,16
24/12/2023 00:00,12:10:00,17,79,98,16
24/12/2023 00:00,12:15:00,14,33,110,16
24/12/2023 00:00,12:20:00,35,81,114,16
24/12/2023 00:00,12:25:00,8,61,119,16
24/12/2023 00:00,12:30:00,11,47,96,15
24/12/2023 00:00,12:35:00,12,67,124,16
24/12/2023 00:00,12:40:00,6,97,104,16
24/12/2023 00:00,12:45:00,25,59,131,16
24/12/2023 00:00,12:50:00,16,67,108,16
24/12/2023 00:00,12:55:00,10,43,168,12
24/12/2023 00:00,13:00:00,14,61,138,12
24/12/2023 00:00,13:05:00,7,47,100,12
24/12/2023 00:00,13:10:00,7,37,94,12
24/12/2023 00:00,13:15:00,2,29,100,12
24/12/2023 00:00,13:20:00,3,31,117,12
24/12/2023 00:00,13:25:00,9,37,123,12
24/12/2023 00:00,13:30:00,9,37,99,12
24/12/2023 00:00,13:35:00,5,37,114,12
24/12/2023 00:00,13:40:00,4,41,108,12
24/12/2023 00:00,13:45:00,12,31,122,12
24/12/2023 00:00,13:50:00,7,47,133,12
24/12/2023 00:00,13:55:00,8,45,132,12
24/12/2023 00:00,14:00:00,4,25,119,12
24/12/2023 00:00,14:05:00,2,23,129,12
24/12/2023 00:00,14:10:00,11,19,98,12
24/12/2023 00:00,14:15:00,7,39,134,12
24/12/2023 00:00,14:20:00,9,83,97,12
24/12/2023 00:00,14:25:00,9,77,74,12
24/12/2023 00:00,14:30:00,12,29,72,12
24/12/2023 00:00,14:35:00,10,29,98,12
24/12/2023 00:00,14:40:00,8,43,66,11
24/12/2023 00:00,14:45:00,3,53,91,11
24/12/2023 00:00,14:50:00,14,59,97,12
24/12/2023 00:00,14:55:00,10,29,67,12
24/12/2023 00:00,15:00:00,6,39,87,10
24/12/2023 00:00,15:05:00,3,63,80,8
24/12/2023 00:00,15:10:00,7,57,67,7
24/12/2023 00:00,15:15:00,6,55,88,7
24/12/2023 00:00,15:20:00,5,45,67,7
24/12/2023 00:00,15:25:00,6,55,57,7
24/12/2023 00:00,15:30:00,10,29,94,9
24/12/2023 00:00,15:35:00,7,25,82,9
24/12/2023 00:00,15:40:00,5,51,71,10
24/12/2023 00:00,15:45:00,3,71,56,9
24/12/2023 00:00,15:50:00,5,75,70,9
24/12/2023 00:00,15:55:00,10,33,103,11
24/12/2023 00:00,16:00:00,8,29,81,12
24/12/2023 00:00,16:05:00,3,43,59,11
24/12/2023 00:00,16:10:00,5,55,60,11
24/12/2023 00:00,16:15:00,9,43,85,12
24/12/2023 00:00,16:20:00,6,21,83,12
24/12/2023 00:00,16:25:00,2,31,68,12
24/12/2023 00:00,16:30:00,9,49,71,12
24/12/2023 00:00,16:35:00,5,61,100,12
24/12/2023 00:00,16:40:00,5,39,73,13
24/12/2023 00:00,16:45:00,5,37,65,12
24/12/2023 00:00,16:50:00,4,49,72,12
24/12/2023 00:00,16:55:00,2,31,60,11
24/12/2023 00:00,17:00:00,10,37,40,10
24/12/2023 00:00,17:05:00,2,27,58,6
24/12/2023 00:00,17:10:00,1,15,31,7
24/12/2023 00:00,17:15:00,2,39,33,7
24/12/2023 00:00,17:20:00,1,63,38,6
24/12/2023 00:00,17:25:00,3,29,50,6
24/12/2023 00:00,17:30:00,3,27,71,6
24/12/2023 00:00,17:35:00,4,47,57,6
24/12/2023 00:00,17:40:00,3,25,59,6
24/12/2023 00:00,17:45:00,4,41,84,9
24/12/2023 00:00,17:50:00,3,35,83,9
24/12/2023 00:00,17:55:00,3,39,74,10
24/12/2023 00:00,18:00:00,4,23,81,10
24/12/2023 00:00,18:05:00,8,25,82,10
24/12/2023 00:00,18:10:00,9,47,81,10
24/12/2023 00:00,18:15:00,4,35,84,10
24/12/2023 00:00,18:20:00,3,39,86,10
24/12/2023 00:00,18:25:00,11,55,101,10
24/12/2023 00:00,18:30:00,10,49,83,10
24/12/2023 00:00,18:35:00,18,49,121,10
24/12/2023 00:00,18:40:00,6,71,105,10
24/12/2023 00:00,18:45:00,24,61,139,10
24/12/2023 00:00,18:50:00,11,43,165,10
24/12/2023 00:00,18:55:00,32,47,170,10
24/12/2023 00:00,19:00:00,21,71,194,12
24/12/2023 00:00,19:05:00,19,43,177,12
24/12/2023 00:00,19:10:00,15,31,169,12
24/12/2023 00:00,19:15:00,29,35,183,13
24/12/2023 00:00,19:20:00,6,23,187,13
24/12/2023 00:00,19:25:00,20,45,208,13
24/12/2023 00:00,19:30:00,21,51,186,13
24/12/2023 00:00,19:35:00,19,41,209,13
24/12/2023 00:00,19:40:00,21,75,176,13
24/12/2023 00:00,19:45:00,31,51,207,13
24/12/2023 00:00,19:50:00,23,41,211,13
24/12/2023 00:00,19:55:00,18,59,205,13
24/12/2023 00:00,20:00:00,28,51,191,13
24/12/2023 00:00,20:05:00,19,65,199,13
24/12/2023 00:00,20:10:00,23,43,142,13
24/12/2023 00:00,20:15:00,20,59,140,13
24/12/2023 00:00,20:20:00,8,39,110,13
24/12/2023 00:00,20:25:00,14,47,124,13
24/12/2023 00:00,20:30:00,16,61,121,12
24/12/2023 00:00,20:35:00,14,59,90,13
24/12/2023 00:00,20:40:00,8,61,74,13
24/12/2023 00:00,20:45:00,8,43,77,13
24/12/2023 00:00,20:50:00,7,31,74,13
24/12/2023 00:00,20:55:00,2,47,52,11
24/12/2023 00:00,21:00:00,1,29,66,8
24/12/2023 00:00,21:05:00,5,21,51,6
24/12/2023 00:00,21:10:00,5,27,20,4
24/12/2023 00:00,21:15:00,4,81,21,4
24/12/2023 00:00,21:20:00,2,69,8,4
24/12/2023 00:00,21:25:00,5,57,12,4
24/12/2023 00:00,21:30:00,0,12,15,2
24/12/2023 00:00,21:35:00,0,3,18,3
24/12/2023 00:00,21:40:00,3,17,1,3
24/12/2023 00:00,21:45:00,2,97,3,2
24/12/2023 00:00,21:50:00,2,97,7,2
24/12/2023 00:00,21:55:00,0,5,7,2
24/12/2023 00:00,22:00:00,0,0,0,1
24/12/2023 00:00,22:05:00,0,0,NULL,NULL
24/12/2023 00:00,22:10:00,0,0,1,1
24/12/2023 00:00,22:15:00,0,0,0,1
24/12/2023 00:00,22:20:00,0,0,2,1
24/12/2023 00:00,22:25:00,0,0,0,1
24/12/2023 00:00,22:30:00,0,0,5,1
24/12/2023 00:00,22:35:00,0,0,2,1
24/12/2023 00:00,22:40:00,0,0,2,1
24/12/2023 00:00,22:45:00,0,0,5,1
24/12/2023 00:00,22:50:00,0,0,8,1
24/12/2023 00:00,22:55:00,0,0,8,1
25/12/2023 00:00,4:00:00,3,10,45,4
25/12/2023 00:00,4:05:00,17,29,116,6
25/12/2023 00:00,4:10:00,33,57,134,6
25/12/2023 00:00,4:15:00,52,157,121,6
25/12/2023 00:00,4:20:00,41,185,90,6
25/12/2023 00:00,4:25:00,27,97,100,6
25/12/2023 00:00,4:30:00,37,115,99,6
25/12/2023 00:00,4:35:00,18,111,105,6
25/12/2023 00:00,4:40:00,25,101,141,6
25/12/2023 00:00,4:45:00,4,41,84,6
25/12/2023 00:00,4:50:00,12,31,93,6
25/12/2023 00:00,4:55:00,2,31,74,6
25/12/2023 00:00,5:00:00,8,35,80,7
25/12/2023 00:00,5:05:00,4,29,92,8
25/12/2023 00:00,5:10:00,4,31,117,8
25/12/2023 00:00,5:15:00,4,33,101,8
25/12/2023 00:00,5:20:00,4,37,91,8
25/12/2023 00:00,5:25:00,2,25,99,8
25/12/2023 00:00,5:30:00,15,31,99,8
25/12/2023 00:00,5:35:00,12,31,95,8
25/12/2023 00:00,5:40:00,8,41,104,9
25/12/2023 00:00,5:45:00,14,53,133,10
25/12/2023 00:00,5:50:00,6,89,95,11
25/12/2023 00:00,5:55:00,10,35,91,11
25/12/2023 00:00,6:00:00,10,53,94,10
25/12/2023 00:00,6:05:00,19,69,153,11
25/12/2023 00:00,6:10:00,8,49,127,11
25/12/2023 00:00,6:15:00,4,43,95,12
25/12/2023 00:00,6:20:00,32,69,140,12
25/12/2023 00:00,6:25:00,23,55,182,13
25/12/2023 00:00,6:30:00,26,69,157,15
25/12/2023 00:00,6:35:00,16,57,173,15
25/12/2023 00:00,6:40:00,25,51,184,16
25/12/2023 00:00,6:45:00,20,71,141,16
25/12/2023 00:00,6:50:00,28,75,182,17
25/12/2023 00:00,6:55:00,26,91,156,17
25/12/2023 00:00,7:00:00,28,67,178,17
25/12/2023 00:00,7:05:00,22,53,213,17
25/12/2023 00:00,7:10:00,18,73,201,17
25/12/2023 00:00,7:15:00,13,49,206,17
25/12/2023 00:00,7:20:00,17,99,203,17
25/12/2023 00:00,7:25:00,30,45,206,16
25/12/2023 00:00,7:30:00,24,47,194,16
25/12/2023 00:00,7:35:00,9,55,232,15
25/12/2023 00:00,7:40:00,29,59,254,16
25/12/2023 00:00,7:45:00,26,67,217,16
25/12/2023 00:00,7:50:00,35,81,191,16
25/12/2023 00:00,7:55:00,33,73,247,16
25/12/2023 00:00,8:00:00,28,71,223,16
25/12/2023 00:00,8:05:00,22,57,198,16
25/12/2023 00:00,8:10:00,18,37,170,16
25/12/2023 00:00,8:15:00,16,49,203,16
25/12/2023 00:00,8:20:00,22,59,200,16
25/12/2023 00:00,8:25:00,29,49,208,16
25/12/2023 00:00,8:30:00,25,49,221,16
25/12/2023 00:00,8:35:00,27,35,258,16
25/12/2023 00:00,8:40:00,25,73,232,16
25/12/2023 00:00,8:45:00,20,55,227,16
25/12/2023 00:00,8:50:00,28,53,237,16
25/12/2023 00:00,8:55:00,17,43,226,16
25/12/2023 00:00,9:00:00,20,69,230,16
25/12/2023 00:00,9:05:00,51,71,254,16
25/12/2023 00:00,9:10:00,46,63,244,16
25/12/2023 00:00,9:15:00,48,87,263,16
25/12/2023 00:00,9:20:00,47,75,276,16
25/12/2023 00:00,9:25:00,47,65,276,16
25/12/2023 00:00,9:30:00,57,65,267,16
25/12/2023 00:00,9:35:00,78,109,277,16
25/12/2023 00:00,9:40:00,110,157,296,16
25/12/2023 00:00,9:45:00,106,161,295,17
25/12/2023 00:00,9:50:00,94,173,266,17
25/12/2023 00:00,9:55:00,138,173,298,17
